ts,strategy_id,profile_id,mode,action,ticker,direction,qty,price,usd,order_id,status,reason,signal_ready_time,shadow_exit_time,sim_mode
2026-07-02T10:10:06-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,FWONK,LONG,50,98.5200,4926.00,PAPER,success,entry,2026-07-02T10:10:00-04:00,2026-07-02T10:20:00-04:00,True
2026-07-02T10:21:18-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,FWONK,LONG,50,98.1900,4909.50,PAPER,success,shadow_exit,2026-07-02T10:10:00-04:00,2026-07-02T10:20:00-04:00,True
2026-07-02T10:31:49-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUY,APD,LONG,16,308.3700,4933.92,PAPER,success,entry,2026-07-02T10:30:00-04:00,2026-07-02T10:40:00-04:00,True
2026-07-02T10:31:51-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,FTI,LONG,75,66.2150,4966.12,PAPER,success,entry,2026-07-02T10:30:00-04:00,2026-07-02T10:40:00-04:00,True
2026-07-02T10:40:16-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELL,APD,LONG,16,309.0500,4944.80,PAPER,success,shadow_exit,2026-07-02T10:30:00-04:00,2026-07-02T10:40:00-04:00,True
2026-07-02T10:40:16-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,FTI,LONG,75,66.0550,4954.13,PAPER,success,shadow_exit,2026-07-02T10:30:00-04:00,2026-07-02T10:40:00-04:00,True
2026-07-02T10:40:16-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,RKT,LONG,323,15.4400,4987.12,PAPER,success,entry,2026-07-02T10:40:00-04:00,2026-07-02T10:50:00-04:00,True
2026-07-02T10:50:21-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,RKT,LONG,323,15.3650,4962.90,PAPER,success,shadow_exit,2026-07-02T10:40:00-04:00,2026-07-02T10:50:00-04:00,True
2026-07-02T11:13:22-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELLSHORT,MCO,SHORT,10,481.6600,4816.60,PAPER,success,entry,2026-07-02T11:10:00-04:00,2026-07-02T11:20:00-04:00,True
2026-07-02T11:23:28-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUYTOCOVER,MCO,SHORT,10,481.9900,4819.90,PAPER,success,shadow_exit,2026-07-02T11:10:00-04:00,2026-07-02T11:20:00-04:00,True
2026-07-06T10:17:29-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELLSHORT,COIN,SHORT,30,162.9500,4888.50,PAPER,success,entry,2026-07-06T10:10:00-04:00,2026-07-06T10:20:00-04:00,True
2026-07-06T10:21:06-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUYTOCOVER,COIN,SHORT,30,163.1500,4894.50,PAPER,success,shadow_exit,2026-07-06T10:10:00-04:00,2026-07-06T10:20:00-04:00,True
2026-07-06T10:31:18-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,STRL,LONG,6,740.5050,4443.03,PAPER,success,entry,2026-07-06T10:30:00-04:00,2026-07-06T10:40:00-04:00,True
2026-07-06T10:37:58-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELLSHORT,AXON,SHORT,8,601.6400,4813.12,PAPER,success,entry,2026-07-06T10:30:00-04:00,2026-07-06T10:40:00-04:00,True
2026-07-06T10:41:23-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUYTOCOVER,AXON,SHORT,8,601.0700,4808.56,PAPER,success,shadow_exit,2026-07-06T10:30:00-04:00,2026-07-06T10:40:00-04:00,True
2026-07-06T10:41:23-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,STRL,LONG,6,740.8550,4445.13,PAPER,success,shadow_exit,2026-07-06T10:30:00-04:00,2026-07-06T10:40:00-04:00,True
2026-07-06T10:41:23-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,ZS,LONG,33,150.2650,4958.74,PAPER,success,entry,2026-07-06T10:40:00-04:00,2026-07-06T10:50:00-04:00,True
2026-07-06T10:51:27-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,ZS,LONG,33,148.8100,4910.73,PAPER,success,shadow_exit,2026-07-06T10:40:00-04:00,2026-07-06T10:50:00-04:00,True
2026-07-07T10:15:22-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELLSHORT,FN,SHORT,10,479.7800,4797.80,PAPER,success,entry,2026-07-07T10:10:00-04:00,2026-07-07T10:20:00-04:00,True
2026-07-07T10:20:03-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUYTOCOVER,FN,SHORT,10,469.0000,4690.00,PAPER,success,shadow_exit,2026-07-07T10:10:00-04:00,2026-07-07T10:20:00-04:00,True
2026-07-07T10:32:30-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,PLTR,LONG,37,133.1150,4925.26,PAPER,success,entry,2026-07-07T10:30:00-04:00,2026-07-07T10:40:00-04:00,True
2026-07-07T10:40:34-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,PLTR,LONG,37,134.3300,4970.21,PAPER,success,shadow_exit,2026-07-07T10:30:00-04:00,2026-07-07T10:40:00-04:00,True
2026-07-07T10:40:34-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,GLW,LONG,27,181.4600,4899.42,PAPER,success,entry,2026-07-07T10:40:00-04:00,2026-07-07T10:50:00-04:00,True
2026-07-07T10:50:38-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,GLW,LONG,27,180.7850,4881.19,PAPER,success,shadow_exit,2026-07-07T10:40:00-04:00,2026-07-07T10:50:00-04:00,True
2026-07-07T11:08:08-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUY,SNDK,LONG,3,1548.4500,4645.35,PAPER,success,entry,2026-07-07T11:00:00-04:00,2026-07-07T11:10:00-04:00,True
2026-07-07T11:18:34-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELL,SNDK,LONG,3,1566.1000,4698.30,PAPER,success,shadow_exit,2026-07-07T11:00:00-04:00,2026-07-07T11:10:00-04:00,True
2026-07-08T10:11:37-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,WDC,LONG,8,561.2750,4490.20,PAPER,success,entry,2026-07-08T10:10:00-04:00,2026-07-08T10:20:00-04:00,True
2026-07-08T10:15:38-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUY,CRWV,LONG,57,87.0550,4962.14,PAPER,success,entry,2026-07-08T10:10:00-04:00,2026-07-08T10:20:00-04:00,True
2026-07-08T10:20:59-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELL,CRWV,LONG,57,87.0200,4960.14,PAPER,success,shadow_exit,2026-07-08T10:10:00-04:00,2026-07-08T10:20:00-04:00,True
2026-07-08T10:20:59-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,WDC,LONG,8,549.8150,4398.52,PAPER,success,shadow_exit,2026-07-08T10:10:00-04:00,2026-07-08T10:20:00-04:00,True
2026-07-08T10:32:55-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,BE,LONG,19,263.0000,4997.00,PAPER,success,entry,2026-07-08T10:30:00-04:00,2026-07-08T10:40:00-04:00,True
2026-07-08T10:40:58-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,BE,LONG,19,256.9550,4882.14,PAPER,success,shadow_exit,2026-07-08T10:30:00-04:00,2026-07-08T10:40:00-04:00,True
2026-07-08T10:40:58-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,FTAI,LONG,22,222.0400,4884.88,PAPER,success,entry,2026-07-08T10:40:00-04:00,2026-07-08T10:50:00-04:00,True
2026-07-08T10:51:02-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,FTAI,LONG,22,216.8600,4770.92,PAPER,success,shadow_exit,2026-07-08T10:40:00-04:00,2026-07-08T10:50:00-04:00,True
2026-07-08T11:06:48-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELLSHORT,LLY,SHORT,4,1229.0750,4916.30,PAPER,success,entry,2026-07-08T11:00:00-04:00,2026-07-08T11:10:00-04:00,True
2026-07-08T11:17:05-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUYTOCOVER,LLY,SHORT,4,1230.1350,4920.54,PAPER,success,shadow_exit,2026-07-08T11:00:00-04:00,2026-07-08T11:10:00-04:00,True
2026-07-09T10:31:49-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUY,AKAM,LONG,38,128.5500,4884.90,PAPER,success,entry,2026-07-09T10:30:00-04:00,2026-07-09T10:40:00-04:00,True
2026-07-09T10:40:06-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELL,AKAM,LONG,38,128.7200,4891.36,PAPER,success,shadow_exit,2026-07-09T10:30:00-04:00,2026-07-09T10:40:00-04:00,True
2026-07-09T10:40:06-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,BE,LONG,19,262.8800,4994.72,PAPER,success,entry,2026-07-09T10:40:00-04:00,2026-07-09T10:50:00-04:00,True
2026-07-09T10:50:11-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,BE,LONG,19,262.2700,4983.13,PAPER,success,shadow_exit,2026-07-09T10:40:00-04:00,2026-07-09T10:50:00-04:00,True
2026-07-09T11:02:41-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELLSHORT,CBRE,SHORT,35,141.8600,4965.10,PAPER,success,entry,2026-07-09T11:00:00-04:00,2026-07-09T11:10:00-04:00,True
2026-07-09T11:10:50-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUYTOCOVER,CBRE,SHORT,35,141.6500,4957.75,PAPER,success,shadow_exit,2026-07-09T11:00:00-04:00,2026-07-09T11:10:00-04:00,True
2026-07-10T10:38:18-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELLSHORT,CRCL,SHORT,73,67.8250,4951.23,PAPER,success,entry,2026-07-10T10:30:00-04:00,2026-07-10T10:40:00-04:00,True
2026-07-10T10:52:49-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUYTOCOVER,CRCL,SHORT,73,67.7000,4942.10,PAPER,success,shadow_exit,2026-07-10T10:30:00-04:00,2026-07-10T10:40:00-04:00,True
2026-07-13T10:44:09-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUY,APP,LONG,10,462.2200,4622.20,PAPER,success,entry,2026-07-13T10:40:00-04:00,2026-07-13T10:50:00-04:00,True
2026-07-13T10:44:10-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,APP,LONG,10,462.2200,4622.20,PAPER,success,entry,2026-07-13T10:40:00-04:00,2026-07-13T10:50:00-04:00,True
2026-07-13T10:52:08-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELL,APP,LONG,10,458.2700,4582.70,PAPER,success,shadow_exit,2026-07-13T10:40:00-04:00,2026-07-13T10:50:00-04:00,True
2026-07-13T10:52:08-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELLSHORT,DELL,SHORT,11,431.3050,4744.36,PAPER,success,entry,2026-07-13T10:50:00-04:00,2026-07-13T11:00:00-04:00,True
2026-07-13T10:52:10-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,APP,LONG,10,458.2700,4582.70,PAPER,success,shadow_exit,2026-07-13T10:40:00-04:00,2026-07-13T10:50:00-04:00,True
2026-07-13T10:52:10-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,RBLX,LONG,88,56.7050,4990.04,PAPER,success,entry,2026-07-13T10:50:00-04:00,2026-07-13T11:00:00-04:00,True
2026-07-13T11:04:26-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUYTOCOVER,DELL,SHORT,11,433.3500,4766.85,PAPER,success,shadow_exit,2026-07-13T10:50:00-04:00,2026-07-13T11:00:00-04:00,True
2026-07-13T11:04:27-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,RBLX,LONG,88,57.4825,5058.46,PAPER,success,shadow_exit,2026-07-13T10:50:00-04:00,2026-07-13T11:00:00-04:00,True
2026-07-14T10:14:36-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUY,APP,LONG,11,453.2000,4985.20,PAPER,success,entry,2026-07-14T10:10:00-04:00,2026-07-14T10:20:00-04:00,True
2026-07-14T10:14:37-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,RKLB,LONG,61,81.5050,4971.80,PAPER,success,entry,2026-07-14T10:10:00-04:00,2026-07-14T10:20:00-04:00,True
2026-07-14T10:24:51-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELL,APP,LONG,11,453.6880,4990.57,PAPER,success,shadow_exit,2026-07-14T10:10:00-04:00,2026-07-14T10:20:00-04:00,True
2026-07-14T10:24:51-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,RKLB,LONG,61,79.8150,4868.72,PAPER,success,shadow_exit,2026-07-14T10:10:00-04:00,2026-07-14T10:20:00-04:00,True
2026-07-14T10:35:39-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUY,SNDK,LONG,2,1745.1800,3490.36,PAPER,success,entry,2026-07-14T10:30:00-04:00,2026-07-14T10:40:00-04:00,True
2026-07-14T10:35:40-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,SNDK,LONG,2,1745.1800,3490.36,PAPER,success,entry,2026-07-14T10:30:00-04:00,2026-07-14T10:40:00-04:00,True
2026-07-14T10:45:46-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELL,SNDK,LONG,2,1759.1899,3518.38,PAPER,success,shadow_exit,2026-07-14T10:30:00-04:00,2026-07-14T10:40:00-04:00,True
2026-07-14T10:45:46-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUY,SITM,LONG,8,614.1450,4913.16,PAPER,success,entry,2026-07-14T10:40:00-04:00,2026-07-14T10:50:00-04:00,True
2026-07-14T10:45:47-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,SNDK,LONG,2,1759.1899,3518.38,PAPER,success,shadow_exit,2026-07-14T10:30:00-04:00,2026-07-14T10:40:00-04:00,True
2026-07-14T10:45:47-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,SITM,LONG,8,614.1450,4913.16,PAPER,success,entry,2026-07-14T10:40:00-04:00,2026-07-14T10:50:00-04:00,True
2026-07-14T10:55:49-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELL,SITM,LONG,8,613.2800,4906.24,PAPER,success,shadow_exit,2026-07-14T10:40:00-04:00,2026-07-14T10:50:00-04:00,True
2026-07-14T10:55:50-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,SITM,LONG,8,613.2800,4906.24,PAPER,success,shadow_exit,2026-07-14T10:40:00-04:00,2026-07-14T10:50:00-04:00,True
2026-07-14T11:06:30-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUY,ALAB,LONG,13,374.7125,4871.26,PAPER,success,entry,2026-07-14T11:00:00-04:00,2026-07-14T11:10:00-04:00,True
2026-07-14T11:16:54-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELL,ALAB,LONG,13,373.9550,4861.41,PAPER,success,shadow_exit,2026-07-14T11:00:00-04:00,2026-07-14T11:10:00-04:00,True
2026-07-15T10:17:19-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUY,ALAB,LONG,14,354.4000,4961.60,PAPER,success,entry,2026-07-15T10:10:00-04:00,2026-07-15T10:20:00-04:00,True
2026-07-15T10:17:24-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,ALAB,LONG,14,354.4000,4961.60,PAPER,success,entry,2026-07-15T10:10:00-04:00,2026-07-15T10:20:00-04:00,True
2026-07-15T10:27:27-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELL,ALAB,LONG,14,342.5500,4795.70,PAPER,success,shadow_exit,2026-07-15T10:10:00-04:00,2026-07-15T10:20:00-04:00,True
2026-07-15T10:27:27-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,ALAB,LONG,14,342.5500,4795.70,PAPER,success,shadow_exit,2026-07-15T10:10:00-04:00,2026-07-15T10:20:00-04:00,True
2026-07-15T10:37:38-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELLSHORT,CRCL,SHORT,76,65.5900,4984.84,PAPER,success,entry,2026-07-15T10:30:00-04:00,2026-07-15T10:40:00-04:00,True
2026-07-15T10:37:39-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,APP,LONG,11,451.7100,4968.81,PAPER,success,entry,2026-07-15T10:30:00-04:00,2026-07-15T10:40:00-04:00,True
2026-07-15T10:47:51-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUYTOCOVER,CRCL,SHORT,76,65.9500,5012.20,PAPER,success,shadow_exit,2026-07-15T10:30:00-04:00,2026-07-15T10:40:00-04:00,True
2026-07-15T10:47:51-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUY,FTAI,LONG,23,208.5500,4796.65,PAPER,success,entry,2026-07-15T10:40:00-04:00,2026-07-15T10:50:00-04:00,True
2026-07-15T10:47:52-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,APP,LONG,11,450.7850,4958.64,PAPER,success,shadow_exit,2026-07-15T10:30:00-04:00,2026-07-15T10:40:00-04:00,True
2026-07-15T10:47:52-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,FTAI,LONG,23,208.5500,4796.65,PAPER,success,entry,2026-07-15T10:40:00-04:00,2026-07-15T10:50:00-04:00,True
2026-07-15T11:15:00-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELL,FTAI,LONG,23,208.8300,4803.09,PAPER,success,shadow_exit,2026-07-15T10:40:00-04:00,2026-07-15T10:50:00-04:00,True
2026-07-15T11:15:01-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,FTAI,LONG,23,208.8300,4803.09,PAPER,success,shadow_exit,2026-07-15T10:40:00-04:00,2026-07-15T10:50:00-04:00,True
2026-07-16T10:56:42-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUY,PGR,LONG,24,206.1050,4946.52,PAPER,success,entry,2026-07-16T10:50:00-04:00,2026-07-16T11:00:00-04:00,True
2026-07-16T10:56:42-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,NOW,LONG,49,100.7600,4937.24,PAPER,success,entry,2026-07-16T10:50:00-04:00,2026-07-16T11:00:00-04:00,True
2026-07-16T11:07:00-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELL,PGR,LONG,24,206.0900,4946.16,PAPER,success,shadow_exit,2026-07-16T10:50:00-04:00,2026-07-16T11:00:00-04:00,True
2026-07-16T11:07:00-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELLSHORT,TSLA,SHORT,12,392.9700,4715.64,PAPER,success,entry,2026-07-16T11:00:00-04:00,2026-07-16T11:10:00-04:00,True
2026-07-16T11:07:05-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,NOW,LONG,49,101.3050,4963.95,PAPER,success,shadow_exit,2026-07-16T10:50:00-04:00,2026-07-16T11:00:00-04:00,True
2026-07-16T11:17:10-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUYTOCOVER,TSLA,SHORT,12,393.3750,4720.50,PAPER,success,shadow_exit,2026-07-16T11:00:00-04:00,2026-07-16T11:10:00-04:00,True
2026-07-17T10:13:45-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUY,LITE,LONG,7,711.4399,4980.08,PAPER,success,entry,2026-07-17T10:10:00-04:00,2026-07-17T10:20:00-04:00,True
2026-07-17T10:13:45-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,GEV,LONG,4,1053.4550,4213.82,PAPER,success,entry,2026-07-17T10:10:00-04:00,2026-07-17T10:20:00-04:00,True
2026-07-17T10:23:51-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELL,LITE,LONG,7,728.3650,5098.56,PAPER,success,shadow_exit,2026-07-17T10:10:00-04:00,2026-07-17T10:20:00-04:00,True
2026-07-17T10:23:51-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELLSHORT,ORCL,SHORT,39,125.0700,4877.73,PAPER,success,entry,2026-07-17T10:20:00-04:00,2026-07-17T10:30:00-04:00,True
2026-07-17T10:23:52-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,GEV,LONG,4,1052.1550,4208.62,PAPER,success,shadow_exit,2026-07-17T10:10:00-04:00,2026-07-17T10:20:00-04:00,True
2026-07-17T10:23:52-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,AXON,LONG,9,524.8900,4724.01,PAPER,success,entry,2026-07-17T10:20:00-04:00,2026-07-17T10:30:00-04:00,True
2026-07-17T10:45:47-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUYTOCOVER,ORCL,SHORT,39,125.9500,4912.05,PAPER,success,shadow_exit,2026-07-17T10:20:00-04:00,2026-07-17T10:30:00-04:00,True
2026-07-17T10:45:47-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELLSHORT,TER,SHORT,15,317.0850,4756.27,PAPER,success,entry,2026-07-17T10:40:00-04:00,2026-07-17T10:50:00-04:00,True
2026-07-17T10:45:48-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,AXON,LONG,9,528.0600,4752.54,PAPER,success,shadow_exit,2026-07-17T10:20:00-04:00,2026-07-17T10:30:00-04:00,True
2026-07-17T10:45:48-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,KHC,LONG,187,26.6050,4975.14,PAPER,success,entry,2026-07-17T10:40:00-04:00,2026-07-17T10:50:00-04:00,True
2026-07-17T10:53:28-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUYTOCOVER,TER,SHORT,15,315.9650,4739.47,PAPER,success,shadow_exit,2026-07-17T10:40:00-04:00,2026-07-17T10:50:00-04:00,True
2026-07-17T10:53:28-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELLSHORT,ALB,SHORT,42,118.8100,4990.02,PAPER,success,entry,2026-07-17T10:50:00-04:00,2026-07-17T11:00:00-04:00,True
2026-07-17T10:56:32-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,KHC,LONG,187,26.5250,4960.18,PAPER,success,shadow_exit,2026-07-17T10:40:00-04:00,2026-07-17T10:50:00-04:00,True
2026-07-17T10:56:32-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,UBER,LONG,69,72.1350,4977.32,PAPER,success,entry,2026-07-17T10:50:00-04:00,2026-07-17T11:00:00-04:00,True
2026-07-17T11:32:34-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUYTOCOVER,ALB,SHORT,42,119.2400,5008.08,PAPER,success,shadow_exit,2026-07-17T10:50:00-04:00,2026-07-17T11:00:00-04:00,True
2026-07-17T11:32:36-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,UBER,LONG,69,71.8600,4958.34,PAPER,success,shadow_exit,2026-07-17T10:50:00-04:00,2026-07-17T11:00:00-04:00,True
2026-07-20T10:24:50-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,SELLSHORT,TER,SHORT,14,340.3650,4765.11,PAPER,success,entry,2026-07-20T10:20:00-04:00,2026-07-20T10:30:00-04:00,True
2026-07-20T10:25:14-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,BUY,ISRG,LONG,14,347.3600,4863.04,PAPER,success,entry,2026-07-20T10:20:00-04:00,2026-07-20T10:30:00-04:00,True
2026-07-20T10:45:22-04:00,escalator_reclaimed_shadow,escalator_reclaimed_bidirectional_v1_20260510,PAPER,BUYTOCOVER,TER,SHORT,14,344.4900,4822.86,PAPER,success,shadow_exit,2026-07-20T10:20:00-04:00,2026-07-20T10:30:00-04:00,True
2026-07-20T10:45:23-04:00,escalator_reclaimed_long_shadow,escalator_reclaimed_long_shadow_v1_20260510,PAPER,SELL,ISRG,LONG,14,345.9981,4843.97,PAPER,success,shadow_exit,2026-07-20T10:20:00-04:00,2026-07-20T10:30:00-04:00,True
