paper_date,paper_entry_session_date,signal_source_date,entry_date,timestamp,strategy_id,source_strategy_id,source_strategy,order_key,idempotency_key,symbol,action,direction,entry_price,paper_fill_price,price,paper_fill_price_source,paper_position_qty,qty,shares,paper_position_status,status,execution_status,mode,paper_only,route_to_tradestation,live_trading_enabled,entry_window_status,entry_time_et,research_allocation_rank,research_allocation_usd,research_rank_score,sector,paper_sizing_rule,paper_notional_per_slot,generated_at,exit_reason,days_held,exit_bar_date,source_buy_idempotency_key
2026-07-17,2026-07-17,2026-07-17,2026-07-17,2026-07-17T15:45:11,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-07-17-PBF,HIGH5-PAPER-2026-07-17-PBF,PBF,BUY,LONG,61.765,61.765,61.765,high_5_entry_price,462.0,462.0,462.0,FILLED,FILLED,FILLED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1554_ET,15:45,2,28571.42857142857,0.75,Energy,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),28571.42857142857,2026-07-17T15:45:11,,,,
2026-07-20,2026-07-20,2026-07-20,2026-07-20,2026-07-20T15:45:07,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-07-20-PBF,HIGH5-PAPER-2026-07-20-PBF,PBF,BUY,LONG,64.18,64.18,64.18,high_5_entry_price,445.0,445.0,445.0,FILLED,FILLED,FILLED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1554_ET,15:45,1,28571.42857142857,1.0,Energy,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),28571.42857142857,2026-07-20T15:45:07,,,,
2026-07-20,2026-07-20,2026-07-20,2026-07-20,2026-07-20T15:45:07,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-07-20-ANDE,HIGH5-PAPER-2026-07-20-ANDE,ANDE,BUY,LONG,78.27,78.27,78.27,high_5_entry_price,365.0,365.0,365.0,FILLED,FILLED,FILLED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1554_ET,15:45,2,28571.42857142857,0.5,Consumer Defensive,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),28571.42857142857,2026-07-20T15:45:07,,,,
2026-07-20,2026-07-20,2026-07-20,2026-07-20,2026-07-20T15:45:07,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-07-20-DINO,HIGH5-PAPER-2026-07-20-DINO,DINO,BUY,LONG,91.0922,91.0922,91.0922,high_5_entry_price,313.0,313.0,313.0,FILLED,FILLED,FILLED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1554_ET,15:45,3,28571.42857142857,0.5,Energy,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),28571.42857142857,2026-07-20T15:45:07,,,,
2026-07-21,2026-07-21,2026-07-21,2026-07-21,2026-07-21T15:45:24,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-07-21-HUBG,HIGH5-PAPER-2026-07-21-HUBG,HUBG,BUY,LONG,50.705,50.705,50.705,high_5_entry_price,563.0,563.0,563.0,FILLED,FILLED,FILLED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1554_ET,15:45,1,28571.42857142857,1.0,Industrials,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),28571.42857142857,2026-07-21T15:45:24,,,,
2026-07-22,2026-07-22,2026-07-22,2026-07-22,2026-07-22T15:45:24,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-07-22-FEIM,HIGH5-PAPER-2026-07-22-FEIM,FEIM,BUY,LONG,73.35,73.35,73.35,high_5_entry_price,389.0,389.0,389.0,FILLED,FILLED,FILLED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1554_ET,15:45,1,28571.42857142857,0.75,Technology,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),28571.42857142857,2026-07-22T15:45:24,,,,
2026-07-22,2026-07-22,2026-07-22,2026-07-22,2026-07-22T15:45:24,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-07-22-HUBG,HIGH5-PAPER-2026-07-22-HUBG,HUBG,BUY,LONG,50.83,50.83,50.83,high_5_entry_price,562.0,562.0,562.0,FILLED,FILLED,FILLED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1554_ET,15:45,2,28571.42857142857,0.75,Industrials,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),28571.42857142857,2026-07-22T15:45:24,,,,
2026-07-23,2026-07-23,2026-07-23,2026-07-23,2026-07-23T15:45:25,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-07-23-FEIM,HIGH5-PAPER-2026-07-23-FEIM,FEIM,BUY,LONG,72.9,72.9,72.9,high_5_entry_price,391.0,391.0,391.0,FILLED,FILLED,FILLED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1554_ET,15:45,1,28571.42857142857,0.75,Technology,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),28571.42857142857,2026-07-23T15:45:25,,,,
2026-07-23,2026-07-23,2026-07-23,2026-07-23,2026-07-23T15:45:25,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-07-23-DINO,HIGH5-PAPER-2026-07-23-DINO,DINO,BUY,LONG,90.22,90.22,90.22,high_5_entry_price,316.0,316.0,316.0,FILLED,FILLED,FILLED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1554_ET,15:45,2,28571.42857142857,0.75,Energy,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),28571.42857142857,2026-07-23T15:45:25,,,,
2026-07-24,2026-07-24,2026-07-24,2026-07-24,2026-07-24T15:45:14,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-07-24-FEIM,HIGH5-PAPER-2026-07-24-FEIM,FEIM,BUY,LONG,73.38,73.38,73.38,high_5_entry_price,389.0,389.0,389.0,FILLED,FILLED,FILLED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1554_ET,15:45,1,28571.42857142857,0.9,Technology,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),28571.42857142857,2026-07-24T15:45:14,,,,
2026-07-24,2026-07-24,2026-07-24,2026-07-24,2026-07-24T15:45:14,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-07-24-TRV,HIGH5-PAPER-2026-07-24-TRV,TRV,BUY,LONG,386.065,386.065,386.065,high_5_entry_price,74.0,74.0,74.0,FILLED,FILLED,FILLED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1554_ET,15:45,2,28571.42857142857,0.9,Financial Services,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),28571.42857142857,2026-07-24T15:45:14,,,,
2026-07-24,2026-07-24,2026-07-24,2026-07-24,2026-07-24T15:45:14,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-07-24-DRS,HIGH5-PAPER-2026-07-24-DRS,DRS,BUY,LONG,48.415,48.415,48.415,high_5_entry_price,590.0,590.0,590.0,FILLED,FILLED,FILLED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1554_ET,15:45,3,28571.42857142857,0.5,Industrials,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),28571.42857142857,2026-07-24T15:45:14,,,,
2026-07-24,2026-07-24,2026-07-24,2026-07-24,2026-07-24T15:45:14,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-07-24-MEOH,HIGH5-PAPER-2026-07-24-MEOH,MEOH,BUY,LONG,56.62,56.62,56.62,high_5_entry_price,504.0,504.0,504.0,FILLED,FILLED,FILLED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1554_ET,15:45,4,28571.42857142857,0.5,Basic Materials,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),28571.42857142857,2026-07-24T15:45:14,,,,
2026-07-24,2026-07-24,2026-07-24,2026-07-24,2026-07-24T15:45:14,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-07-24-CNK,HIGH5-PAPER-2026-07-24-CNK,CNK,BUY,LONG,33.225,33.225,33.225,high_5_entry_price,859.0,859.0,859.0,FILLED,FILLED,FILLED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1554_ET,15:45,5,28571.42857142857,0.2,Communication Services,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),28571.42857142857,2026-07-24T15:45:14,,,,
2026-07-27,2026-07-27,2026-07-27,2026-07-27,2026-07-27T15:46:12,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-07-27-TRV,HIGH5-PAPER-2026-07-27-TRV,TRV,BUY,LONG,390.27,390.27,390.27,high_5_entry_price,73.0,73.0,73.0,FILLED,FILLED,FILLED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1554_ET,15:45,1,28571.42857142857,0.833333,Financial Services,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),28571.42857142857,2026-07-27T15:46:12,,,,
2026-07-27,2026-07-27,2026-07-27,2026-07-27,2026-07-27T15:46:12,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-07-27-DYN,HIGH5-PAPER-2026-07-27-DYN,DYN,BUY,LONG,25.24,25.24,25.24,high_5_entry_price,1131.0,1131.0,1131.0,FILLED,FILLED,FILLED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1554_ET,15:45,2,28571.42857142857,0.833333,Healthcare,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),28571.42857142857,2026-07-27T15:46:12,,,,
2026-07-27,2026-07-27,2026-07-27,2026-07-27,2026-07-27T15:46:12,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-07-27-FEIM,HIGH5-PAPER-2026-07-27-FEIM,FEIM,BUY,LONG,70.07,70.07,70.07,high_5_entry_price,407.0,407.0,407.0,FILLED,FILLED,FILLED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1554_ET,15:45,3,28571.42857142857,0.75,Technology,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),28571.42857142857,2026-07-27T15:46:12,,,,
2026-07-27,2026-07-27,2026-07-27,2026-07-27,2026-07-27T15:46:12,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-07-27-DRS,HIGH5-PAPER-2026-07-27-DRS,DRS,BUY,LONG,48.485,48.485,48.485,high_5_entry_price,589.0,589.0,589.0,FILLED,FILLED,FILLED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1554_ET,15:45,4,28571.42857142857,0.5,Industrials,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),28571.42857142857,2026-07-27T15:46:12,,,,
2026-07-27,2026-07-27,2026-07-27,2026-07-27,2026-07-27T15:46:12,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-07-27-GM,HIGH5-PAPER-2026-07-27-GM,GM,BUY,LONG,85.856,85.856,85.856,high_5_entry_price,332.0,332.0,332.0,FILLED,FILLED,FILLED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1554_ET,15:45,5,28571.42857142857,0.416667,Consumer Cyclical,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),28571.42857142857,2026-07-27T15:46:12,,,,
2026-07-28,2026-07-28,2026-07-28,2026-07-28,2026-07-28T15:45:13,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-07-28-RNG,HIGH5-PAPER-2026-07-28-RNG,RNG,BUY,LONG,56.39,56.39,56.39,high_5_entry_price,506.0,506.0,506.0,FILLED,FILLED,FILLED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1554_ET,15:45,1,28571.42857142857,1.0,Technology,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),28571.42857142857,2026-07-28T15:45:13,,,,
2026-07-28,2026-07-28,2026-07-28,2026-07-28,2026-07-28T15:45:13,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-07-28-GSHD,HIGH5-PAPER-2026-07-28-GSHD,GSHD,BUY,LONG,67.78,67.78,67.78,high_5_entry_price,421.0,421.0,421.0,FILLED,FILLED,FILLED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1554_ET,15:45,2,28571.42857142857,0.85,Financial Services,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),28571.42857142857,2026-07-28T15:45:13,,,,
2026-07-28,2026-07-28,2026-07-28,2026-07-28,2026-07-28T15:45:13,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-07-28-ATRC,HIGH5-PAPER-2026-07-28-ATRC,ATRC,BUY,LONG,38.965,38.965,38.965,high_5_entry_price,733.0,733.0,733.0,FILLED,FILLED,FILLED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1554_ET,15:45,3,28571.42857142857,0.75,Healthcare,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),28571.42857142857,2026-07-28T15:45:13,,,,
2026-07-28,2026-07-28,2026-07-28,2026-07-28,2026-07-28T15:45:13,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-07-28-IP,HIGH5-PAPER-2026-07-28-IP,IP,BUY,LONG,43.981,43.981,43.981,high_5_entry_price,649.0,649.0,649.0,FILLED,FILLED,FILLED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1554_ET,15:45,4,28571.42857142857,0.6,Consumer Cyclical,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),28571.42857142857,2026-07-28T15:45:13,,,,
2026-07-28,2026-07-28,2026-07-28,2026-07-28,2026-07-28T15:45:13,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-07-28-TRV,HIGH5-PAPER-2026-07-28-TRV,TRV,BUY,LONG,395.68,395.68,395.68,high_5_entry_price,72.0,72.0,72.0,FILLED,FILLED,FILLED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1554_ET,15:45,5,28571.42857142857,0.6,Financial Services,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),28571.42857142857,2026-07-28T15:45:13,,,,
2026-07-29,2026-07-29,2026-07-29,2026-07-29,2026-07-29T15:45:27,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-07-29-RNG,HIGH5-PAPER-2026-07-29-RNG,RNG,BUY,LONG,57.53,57.53,57.53,high_5_entry_price,496.0,496.0,496.0,FILLED,FILLED,FILLED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1554_ET,15:45,1,28571.42857142857,1.0,Technology,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),28571.42857142857,2026-07-29T15:45:27,,,,
2026-07-29,2026-07-29,2026-07-29,2026-07-29,2026-07-29T15:45:27,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-07-29-FIVN,HIGH5-PAPER-2026-07-29-FIVN,FIVN,BUY,LONG,27.61,27.61,27.61,high_5_entry_price,1034.0,1034.0,1034.0,FILLED,FILLED,FILLED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1554_ET,15:45,2,28571.42857142857,0.75,Technology,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),28571.42857142857,2026-07-29T15:45:27,,,,
2026-07-29,2026-07-29,2026-07-29,2026-07-29,2026-07-29T15:45:27,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-07-29-ATRC,HIGH5-PAPER-2026-07-29-ATRC,ATRC,BUY,LONG,40.285,40.285,40.285,high_5_entry_price,709.0,709.0,709.0,FILLED,FILLED,FILLED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1554_ET,15:45,3,28571.42857142857,0.666667,Healthcare,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),28571.42857142857,2026-07-29T15:45:27,,,,
2026-07-29,2026-07-29,2026-07-29,2026-07-29,2026-07-29T15:45:27,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-07-29-TRV,HIGH5-PAPER-2026-07-29-TRV,TRV,BUY,LONG,393.9,393.9,393.9,high_5_entry_price,72.0,72.0,72.0,FILLED,FILLED,FILLED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1554_ET,15:45,4,28571.42857142857,0.583333,Financial Services,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),28571.42857142857,2026-07-29T15:45:27,,,,
2026-07-29,2026-07-29,2026-07-29,2026-07-29,2026-07-29T15:45:27,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-07-29-FAF,HIGH5-PAPER-2026-07-29-FAF,FAF,BUY,LONG,79.265,79.265,79.265,high_5_entry_price,360.0,360.0,360.0,FILLED,FILLED,FILLED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1554_ET,15:45,5,28571.42857142857,0.333333,Financial Services,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),28571.42857142857,2026-07-29T15:45:27,,,,
2026-07-30,2026-07-30,2026-07-30,2026-07-30,2026-07-30T15:45:09,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-07-30-RNG,HIGH5-PAPER-2026-07-30-RNG,RNG,BUY,LONG,54.155,54.155,54.155,high_5_entry_price,527.0,527.0,527.0,FILLED,FILLED,FILLED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1554_ET,15:45,1,28571.42857142857,0.916667,Technology,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),28571.42857142857,2026-07-30T15:45:09,,,,
2026-07-30,2026-07-30,2026-07-30,2026-07-30,2026-07-30T15:45:09,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-07-30-ATRC,HIGH5-PAPER-2026-07-30-ATRC,ATRC,BUY,LONG,40.46,40.46,40.46,high_5_entry_price,706.0,706.0,706.0,FILLED,FILLED,FILLED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1554_ET,15:45,2,28571.42857142857,0.75,Healthcare,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),28571.42857142857,2026-07-30T15:45:09,,,,
2026-07-30,2026-07-30,2026-07-30,2026-07-30,2026-07-30T15:45:09,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-07-30-FIVN,HIGH5-PAPER-2026-07-30-FIVN,FIVN,BUY,LONG,27.57,27.57,27.57,high_5_entry_price,1036.0,1036.0,1036.0,FILLED,FILLED,FILLED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1554_ET,15:45,3,28571.42857142857,0.666667,Technology,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),28571.42857142857,2026-07-30T15:45:09,,,,
2026-07-30,2026-07-30,2026-07-30,2026-07-30,2026-07-30T15:45:09,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-07-30-AMTB,HIGH5-PAPER-2026-07-30-AMTB,AMTB,BUY,LONG,29.67,29.67,29.67,high_5_entry_price,962.0,962.0,962.0,FILLED,FILLED,FILLED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1554_ET,15:45,4,28571.42857142857,0.5,Financial Services,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),28571.42857142857,2026-07-30T15:45:09,,,,
2026-07-30,2026-07-30,2026-07-30,2026-07-30,2026-07-30T15:45:09,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-07-30-WEX,HIGH5-PAPER-2026-07-30-WEX,WEX,BUY,LONG,184.58,184.58,184.58,high_5_entry_price,154.0,154.0,154.0,FILLED,FILLED,FILLED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1554_ET,15:45,5,28571.42857142857,0.5,Industrials,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),28571.42857142857,2026-07-30T15:45:09,,,,
2026-07-08,2026-06-26,2026-06-26,2026-06-26,2026-07-31T10:09:14-04:00,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-06-26-ADPT:SELL:2026-07-08,HIGH5-PAPER-2026-06-26-ADPT:SELL:2026-07-08,ADPT,SELL,LONG,20.74,20.16,20.16,high_5_time_exit_bar_close,9643.0,9643.0,9643.0,FILLED,FILLED,CLOSED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1559_ET,15:45,1,100000.0,0.972222,Healthcare,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),200000.0,2026-07-31T10:09:14-04:00,TIME_EXIT,7.0,2026-07-08,HIGH5-PAPER-2026-06-26-ADPT
2026-07-14,2026-07-02,2026-07-02,2026-07-02,2026-07-31T10:09:14-04:00,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-07-02-ADPT:SELL:2026-07-14,HIGH5-PAPER-2026-07-02-ADPT:SELL:2026-07-14,ADPT,SELL,LONG,21.525,21.43,21.43,high_5_time_exit_bar_close,9291.0,9291.0,9291.0,FILLED,FILLED,CLOSED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1559_ET,15:45,5,100000.0,0.76,Healthcare,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),200000.0,2026-07-31T10:09:14-04:00,TIME_EXIT,7.0,2026-07-14,HIGH5-PAPER-2026-07-02-ADPT
2026-07-01,2026-06-22,2026-06-22,2026-06-22,2026-07-31T10:09:14-04:00,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-06-22-AGIO:SELL:2026-07-01,HIGH5-PAPER-2026-06-22-AGIO:SELL:2026-07-01,AGIO,SELL,LONG,35.08,37.08,37.08,high_5_time_exit_bar_close,5701.0,5701.0,5701.0,FILLED,FILLED,CLOSED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1559_ET,15:45,5,100000.0,0.4375,Healthcare,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),200000.0,2026-07-31T10:09:14-04:00,TIME_EXIT,7.0,2026-07-01,HIGH5-PAPER-2026-06-22-AGIO
2026-07-06,2026-06-24,2026-06-24,2026-06-24,2026-07-31T10:09:14-04:00,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-06-24-AGIO:SELL:2026-07-06,HIGH5-PAPER-2026-06-24-AGIO:SELL:2026-07-06,AGIO,SELL,LONG,36.35,37.39,37.39,high_5_time_exit_bar_close,5502.0,5502.0,5502.0,FILLED,FILLED,CLOSED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1559_ET,15:45,4,100000.0,0.764706,Healthcare,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),200000.0,2026-07-31T10:09:14-04:00,TIME_EXIT,7.0,2026-07-06,HIGH5-PAPER-2026-06-24-AGIO
2026-07-07,2026-06-25,2026-06-25,2026-06-25,2026-07-31T10:09:14-04:00,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-06-25-AGIO:SELL:2026-07-07,HIGH5-PAPER-2026-06-25-AGIO:SELL:2026-07-07,AGIO,SELL,LONG,36.07,44.01,44.01,high_5_time_exit_bar_close,5544.0,5544.0,5544.0,FILLED,FILLED,CLOSED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1559_ET,15:45,2,100000.0,0.818182,Healthcare,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),200000.0,2026-07-31T10:09:14-04:00,TIME_EXIT,7.0,2026-07-07,HIGH5-PAPER-2026-06-25-AGIO
2026-07-01,2026-06-22,2026-06-22,2026-06-22,2026-07-31T10:09:14-04:00,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-06-22-AIP:SELL:2026-07-01,HIGH5-PAPER-2026-06-22-AIP:SELL:2026-07-01,AIP,SELL,LONG,44.15,43.81,43.81,high_5_time_exit_bar_close,4530.0,4530.0,4530.0,FILLED,FILLED,CLOSED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1559_ET,15:45,3,100000.0,0.75,Technology,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),200000.0,2026-07-31T10:09:14-04:00,TIME_EXIT,7.0,2026-07-01,HIGH5-PAPER-2026-06-22-AIP
2026-07-02,2026-06-23,2026-06-23,2026-06-23,2026-07-31T10:09:14-04:00,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-06-23-ALGT:SELL:2026-07-02,HIGH5-PAPER-2026-06-23-ALGT:SELL:2026-07-02,ALGT,SELL,LONG,103.885,118.67,118.67,high_5_time_exit_bar_close,1925.0,1925.0,1925.0,FILLED,FILLED,CLOSED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1559_ET,15:45,3,100000.0,0.75,Industrials,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),200000.0,2026-07-31T10:09:14-04:00,TIME_EXIT,7.0,2026-07-02,HIGH5-PAPER-2026-06-23-ALGT
2026-07-02,2026-06-23,2026-06-23,2026-06-23,2026-07-31T10:09:14-04:00,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-06-23-AMLX:SELL:2026-07-02,HIGH5-PAPER-2026-06-23-AMLX:SELL:2026-07-02,AMLX,SELL,LONG,16.51,18.27,18.27,high_5_time_exit_bar_close,12113.0,12113.0,12113.0,FILLED,FILLED,CLOSED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1559_ET,15:45,4,100000.0,0.5625,Healthcare,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),200000.0,2026-07-31T10:09:14-04:00,TIME_EXIT,7.0,2026-07-02,HIGH5-PAPER-2026-06-23-AMLX
2026-07-29,2026-07-20,2026-07-20,2026-07-20,2026-07-31T10:09:14-04:00,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-07-20-ANDE:SELL:2026-07-29,HIGH5-PAPER-2026-07-20-ANDE:SELL:2026-07-29,ANDE,SELL,LONG,78.27,70.17,70.17,high_5_time_exit_bar_close,365.0,365.0,365.0,FILLED,FILLED,CLOSED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1554_ET,15:45,2,28571.42857142857,0.5,Consumer Defensive,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),28571.42857142857,2026-07-31T10:09:14-04:00,TIME_EXIT,7.0,2026-07-29,HIGH5-PAPER-2026-07-20-ANDE
2026-06-30,2026-06-18,2026-06-18,2026-06-18,2026-07-31T10:09:14-04:00,high_5_strategy,automated_swing_trading,Automated Swing Trading,HIGH5-PAPER-2026-06-18-ARM:SELL:2026-06-30,HIGH5-PAPER-2026-06-18-ARM:SELL:2026-06-30,ARM,SELL,LONG,432.9,354.57,354.57,high_5_time_exit_bar_close,462.0,462.0,462.0,FILLED,FILLED,CLOSED,PAPER,True,False,False,ENTRY_WINDOW_OPEN_1545_1559_ET,15:45,2,100000.0,0.861111,Technology,floor((RESEARCH_ALLOCATION_USD * LEVERAGE) / entry_price),200000.0,2026-07-31T10:09:14-04:00,TIME_EXIT,7.0,2026-06-30,HIGH5-PAPER-2026-06-18-ARM
