strategy_id,ts,mode,action,ticker,symbol,qty,price,usd,reference_price,slippage,order_id,status,reason,entry_date,rotation_id,venue,source,contract_entry_ts,contract_entry_timestamp_policy,primed_from_rebuild_date,primed_at,entry_price_basis,price_as_of_date,price_data_stale
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,FCN,FCN,1.1256336614,160.07,180.18018018,160.07,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,ALL,ALL,0.711893244489,253.1,180.18018018,253.1,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,HIPO,HIPO,6.14111043559,29.34,180.18018018,29.34,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,RAPP,RAPP,4.4588017862,40.41,180.18018018,40.41,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,SAH,SAH,1.94034223756,92.86,180.18018018,92.86,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,TTAN,TTAN,2.27199016683,79.305,180.18018018,79.305,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,XMTR,XMTR,1.88887912968,95.39,180.18018018,95.39,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,NGNE,NGNE,4.730380157,38.09,180.18018018,38.09,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,NTR,NTR,2.66027137428,67.73,180.18018018,67.73,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,FDP,FDP,6.16633060165,29.22,180.18018018,29.22,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,PRKS,PRKS,3.77973946256,47.67,180.18018018,47.67,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,APPF,APPF,1.01776586652,177.035,180.18018018,177.035,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,ADUS,ADUS,1.65060626768,109.16,180.18018018,109.16,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,SPSC,SPSC,2.91035664966,61.91,180.18018018,61.91,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,DAR,DAR,2.91624472251,61.785,180.18018018,61.785,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,TBBK,TBBK,2.70805110363,66.535,180.18018018,66.535,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,ACHC,ACHC,5.7354824186,31.415,180.18018018,31.415,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,CBRL,CBRL,3.54197326873,50.87,180.18018018,50.87,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,GRAL,GRAL,2.4972997946,72.15,180.18018018,72.15,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,CRM,CRM,1.06751299097,168.785,180.18018018,168.785,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,WMG,WMG,6.11817250187,29.45,180.18018018,29.45,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,ATRC,ATRC,5.16423560276,34.89,180.18018018,34.89,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,FIS,FIS,4.25254142507,42.37,180.18018018,42.37,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,BCO,BCO,1.68408430863,106.99,180.18018018,106.99,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,VRNS,VRNS,3.9118580152,46.06,180.18018018,46.06,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,SHC,SHC,9.82443730535,18.34,180.18018018,18.34,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,LW,LW,3.79326695116,47.5,180.18018018,47.5,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,ESTC,ESTC,2.87837419754,62.5979,180.18018018,62.5979,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,AVO,AVO,13.3863432526,13.46,180.18018018,13.46,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,SLDE,SLDE,8.58000858001,21,180.18018018,21,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,KOD,KOD,4.45769866849,40.42,180.18018018,40.42,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,OXY,OXY,3.34100093047,53.93,180.18018018,53.93,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,GIS,GIS,4.8763242268,36.95,180.18018018,36.95,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,MAX,MAX,13.3516250597,13.495,180.18018018,13.495,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,CART,CART,3.70588605883,48.62,180.18018018,48.62,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,TECX,TECX,5.20451127037,34.62,180.18018018,34.62,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,NESR,NESR,6.29340482641,28.63,180.18018018,28.63,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,SMFG,SMFG,6.95542096816,25.905,180.18018018,25.905,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,PAR,PAR,10.3850247942,17.35,180.18018018,17.35,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,USFD,USFD,1.77464966197,101.53,180.18018018,101.53,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,ELF,ELF,2.35084063122,76.645,180.18018018,76.645,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,FTK,FTK,7.11331149547,25.33,180.18018018,25.33,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,KIDS,KIDS,8.73812706984,20.62,180.18018018,20.62,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,IOT,IOT,4.80993540257,37.46,180.18018018,37.46,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,EXPO,EXPO,2.84509995547,63.33,180.18018018,63.33,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,MMYT,MMYT,3.08000308,58.5,180.18018018,58.5,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,KTB,KTB,2.11603265038,85.15,180.18018018,85.15,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,HNI,HNI,4.50337865984,40.01,180.18018018,40.01,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,AXS,AXS,1.57997351964,114.04,180.18018018,114.04,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,TIMB,TIMB,8.10162680666,22.24,180.18018018,22.24,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,XYL,XYL,1.47852279309,121.865,180.18018018,121.865,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,SNOW,SNOW,0.669690318454,269.05,180.18018018,269.05,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,SHAK,SHAK,2.93931778434,61.3,180.18018018,61.3,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,TMDX,TMDX,2.37955863946,75.72,180.18018018,75.72,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,NSIT,NSIT,1.49378361947,120.62,180.18018018,120.62,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,CTVA,CTVA,2.08276708103,86.51,180.18018018,86.51,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,CXW,CXW,5.70461232168,31.585,180.18018018,31.585,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,PAYC,PAYC,1.2688298312,142.005,180.18018018,142.005,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,DOCU,DOCU,3.62681522102,49.68,180.18018018,49.68,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,AJG,AJG,0.701608894436,256.81,180.18018018,256.81,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,RDDT,RDDT,0.891054745958,202.21,180.18018018,202.21,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,PRVA,PRVA,6.50469964549,27.7,180.18018018,27.7,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,KVYO,KVYO,10.3820328539,17.355,180.18018018,17.355,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,WM,WM,0.762538322317,236.29,180.18018018,236.29,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,HNGE,HNGE,2.0047864276,89.875,180.18018018,89.875,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,AWR,AWR,2.11677843257,85.12,180.18018018,85.12,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,VRSK,VRSK,0.947668333141,190.13,180.18018018,190.13,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,EE,EE,4.57136065407,39.415,180.18018018,39.415,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,LMND,LMND,2.55756110973,70.45,180.18018018,70.45,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,CCSI,CCSI,4.78185191561,37.68,180.18018018,37.68,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,PAGP,PAGP,7.14150535791,25.23,180.18018018,25.23,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,MORN,MORN,1.05553708366,170.7,180.18018018,170.7,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,GDDY,GDDY,1.99712015274,90.22,180.18018018,90.22,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,ANDE,ANDE,2.43981286635,73.85,180.18018018,73.85,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,OXM,OXM,4.76037464148,37.85,180.18018018,37.85,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,MTB,MTB,0.743133631033,242.46,180.18018018,242.46,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,WRB,WRB,2.46653224066,73.05,180.18018018,73.05,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
trisight_500_late_failed_recovery_shadow,2026-07-13T15:50:00-04:00,PAPER,BUY,CAG,CAG,12.5342734038,14.375,180.18018018,14.375,0,PAPER,success,rebalance_entry,2026-07-13,ts500-lfr-2026-07-13,trisight_sim,ts500_rebalance_entry,2026-07-13T15:50:00-04:00,locked_session_preclose_1545_1555_america_new_york,,,,,
